District,Route,County,Postmile,Description,Back_Peak_Hour,Back_Peak_Month,Back_AADT,Ahead_Peak_Hour,Ahead_Peak_Month,Ahead_AADT
3,70,BUT,48.076,BUTTE/PLUMAS COUNTY LINE,160,1650,1250,0,0,0
2,70,PLU,0,BUTTE/PLUMAS COUNTY LINE,0,0,0,160,1650,1250
2,70,PLU,33.026,JCT. RTE. 89 NORTH,170,1550,1200,270,2800,2600
2,70,PLU,41.97,COUNTY HOSPITAL ROAD,380,3600,3200,630,5500,4350
2,70,PLU,R43.086R,"LAWRENCE STREET, BEGIN RIGHT ALIGN",0,0,0,380,2900,2500
2,70,PLU,R43.179R,"QUINCY, MAIN ST AT COURT ST/BUCKS LAKE RD",380,2900,2500,470,3800,3750
2,70,PLU,R43.303R,"QUINCY, ON MAIN STREET AT RAILWAY AVENUE",470,3800,3750,580,5200,5000
2,70,PLU,R43.7R,"QUINCY, MAIN/LAWRENCE ST, END RIGHT ALIGN",580,5200,5000,0,0,0
2,70,PLU,R43.086L,BEGIN LEFT ALIGN VIA LAWRENCE,0,0,0,370,2850,2800
2,70,PLU,R43.268L,"QUINCY, ON LAWRENCE ST AT RAILWAY AVE",370,2850,2800,540,5000,4800
2,70,PLU,43.7,"QUINCY, END LEFT ALIGN ON MAIN/ LAWRENCE ST",540,5000,4800,1100,10200,9800
2,70,PLU,43.785,QUINCY JUNCTION ROAD,1100,10200,9800,1200,11000,10000
2,70,PLU,45.245,QUINCY STATE HIGHWAY MAINTENANCE STATION,910,8700,7900,910,8700,7900
2,70,PLU,46.77,LA PORTE ROAD,330,4250,3300,310,4100,2750
2,70,PLU,R66.628,JCT. RTE. 89 SOUTH,300,3100,2400,380,3850,3050
2,70,PLU,75.332,"PORTOLA, WEST CITY LIMITS",570,7200,5200,570,7200,5200
2,70,PLU,75.96,GULLING STREET,710,7600,6300,740,7900,6600
2,70,PLU,R76.6,"PORTOLA, MEADOW WAY",460,4300,4100,430,4350,3650
2,70,PLU,R80.315,"BECKWOURTH, CALPINE ROAD",430,4200,3650,420,4100,3200
2,70,PLU,92.065,JCT. RTE. 49 SOUTH,420,4100,3200,500,4400,3600
2,70,PLU,94.28,JCT. RTE. 284 NORTH,520,4500,3700,520,4500,3700
2,70,PLU,95.964,PLUMAS/LASSEN COUNTY LINE,520,4500,3700,0,0,0
2,70,LAS,0,PLUMAS/LASSEN COUNTY LINE,0,0,0,520,4500,3700
2,70,LAS,3.889,JCT. RTE. 395,520,4500,3700,0,0,0
7,71,LA,R.335R,"POMONA, JCT. RTES. 10/57, BEGIN RIGHT ALIGN",0,0,0,3100,46500,44000
7,71,LA,R.49R,"POMONA, END RIGHT ALIGN",3100,46500,44000,0,0,0
7,71,LA,R.335L,"POMONA, JCT. RTES. 10/57, BEGIN LEFT ALIGN",0,0,0,3100,46500,44000
7,71,LA,R.49L,"POMONA, END LEFT ALIGN",3100,46500,44000,0,0,0
7,71,LA,R1.479,"POMONA, VALLEY BOULEVARD",6200,93000,88000,5800,94000,89000
7,71,LA,1.239,"POMONA, POMONA BOULEVARD",5800,94000,89000,5700,96000,91000
7,71,LA,1.622,"POMONA, MISSION BOULEVARD",4800,85000,81000,5600,81000,77000
7,71,LA,1.912,"POMONA, NINTH STREET",5600,81000,77000,5600,81000,77000
7,71,LA,R3.614,"POMONA, RIO RANCHO ROAD",6100,83000,78000,6100,83000,78000
7,71,LA,R4.31,"POMONA, JCT. RTE. 60",6100,83000,78000,8800,102000,100000
7,71,LA,R4.697,LOS ANGELES/SAN BERNARDINO COUNTY LINE,8800,102000,100000,0,0,0
8,71,SBD,R0,LOS ANGELES/SAN BERNARDINO COUNTY LINE,0,0,0,8800,102000,100000
8,71,SBD,R.908,"CHINO, CHINO AVENUE",8400,104000,101000,8700,108000,105000
8,71,SBD,R1.823,"CHINO, GRAND AVENUE",8700,108000,105000,7600,94000,91000
8,71,SBD,R3.349,"CHINO HILLS PARKWAY, JCT. RTE. 142",7300,91000,88000,6500,84000,80000
8,71,SBD,R4.886,SOQUEL CANYON,6500,84000,80000,6000,77000,74000
8,71,SBD,R6.52,PINE AVE OC,6200,79000,76000,6200,80000,77000
8,71,SBD,R7.983,JCT. RTE. 83 NORTH,6200,80000,77000,5700,73000,70000
8,71,SBD,R8.478,SAN BERNARDINO/RIVERSIDE COUNTY LINE,5700,73000,70000,0,0,0
8,71,RIV,R0,SAN BERNARDINO/RIVERSIDE COUNTY LINE,0,0,0,5700,73000,70000
8,71,RIV,R3.032,JCT. RTE. 91,5700,73000,70000,0,0,0
12,72,ORA,11.421,"LA HABRA, JCT. RTE. 39",0,0,0,3000,35500,35200
12,72,ORA,11.918,ORANGE/LOS ANGELES COUNTY LINE,2800,33000,31000,0,0,0
7,72,LA,0,ORANGE/LOS ANGELES COUNTY LINE,0,0,0,2800,33000,31000
7,72,LA,0.96,"WHITTIER, SANTA GERTRUDES AVENUE",3450,40500,38000,3300,39000,36500
7,72,LA,1.85,"WHITTIER, COLIMA ROAD",3300,39000,36500,3850,45500,42500
7,72,LA,3.65,"WHITTIER, PAINTER AVENUE",4050,48000,45000,3550,42000,39500
7,72,LA,4.252,"WHITTIER, SANTA FE SPRINGS RD/WASHINGTON BLVD",3550,42000,39500,2450,29000,27500
7,72,LA,6.278,"WHITTIER, NORWALK BOULEVARD",2450,29000,27500,3700,43500,41000
7,72,LA,6.662,"WHITTIER, JCT. RTE. 605",3700,43500,41000,2900,35000,33000
7,72,LA,6.707,"WHITTIER, PIONEER BOULEVARD",2900,35000,33000,2900,35000,33000
7,72,LA,6.766,ESPERANZA AVE RT,2900,35000,33000,0,0,0
12,73,ORA,10,JCT. RTE. 5,0,0,0,4100,39000,35900
12,73,ORA,11.76,GREENFIELD DR,4100,39000,35900,4000,38500,34900
12,73,ORA,13.404,LA PAZ ROAD,4600,44000,39800,5300,54000,48800
12,73,ORA,14.393,ALISO CREEK ROAD,5200,54000,48800,6300,64000,58000
12,73,ORA,16.25,EL TORO ROAD,6300,64000,58000,7600,74000,67400
12,73,ORA,18.696,TOLL PLAZA,7600,74000,67400,7700,75000,67900
12,73,ORA,21.428,NEWPORT COAST DRIVE,7700,76000,67900,7900,76000,68700
12,73,ORA,22.448,BONITA CANYON DRIVE/FORD ROAD,7900,76000,68700,8000,70000,65300
12,73,ORA,24.778,JAMBOREE ROAD,14100,123000,114200,12800,191000,175200
12,73,ORA,R26.581,"COSTA MESA, JCT RTE 55",12800,191000,175200,8100,130000,117500
12,73,ORA,R27.282,"COSTA MESA, BEAR STREET",8100,130000,117500,7700,118000,107500
12,73,ORA,R27.742R,BEGIN RIGHT ALIGN,0,0,0,7700,118000,107200
12,73,ORA,R27.811R,JCT. RTE. 405,7700,118000,107500,6700,103000,93200
12,73,ORA,R28.045R,END RIGHT ALIGN,6700,103000,93200,0,0,0
12,73,ORA,R27.742L,BEGIN LEFT ALIGN,0,0,0,6700,103000,93200
12,73,ORA,R27.777L,JCT. RTE. 405,6700,103000,93200,6700,103000,93200
12,73,ORA,R28.016L,END LEFT ALIGN,6700,103000,93200,0,0,0
12,74,ORA,0,"SAN JUAN CAPISTRANO, JCT. RTE. 5",0,0,0,4000,46500,45200
12,74,ORA,1.06,CALLE ENTRADERO DRIVE,4000,46500,45200,4150,44000,41800
12,74,ORA,R2.151,RANCHO VIEJO WAY/SANTA MARGARITA,4150,44000,41800,4200,38500,37400
12,74,ORA,5.242,CONROCK ENTRANCE,3550,32500,31600,3550,32500,31600
12,74,ORA,8.13,TROUGH CREEK BRIDGE,1300,11800,11500,1300,12200,11900
12,74,ORA,9.25,LUCAS CANYON ROAD,1300,12200,11900,1200,11200,10300
12,74,ORA,16.599,ORANGE/RIVERSIDE COUNTY LINE,1050,11800,10800,0,0,0
8,74,RIV,0,ORANGE/RIVERSIDE COUNTY LINE,0,0,0,1050,11500,10500
8,74,RIV,11.825,"ELSINORE, GRAND AVENUE",1050,11500,10500,1600,20700,19000
8,74,RIV,R14.19,"ELSINORE, LAKE SHORE DRIVE",2250,29000,26500,2150,27500,25000
8,74,RIV,R14.997,GUNNERSON STREET/ STICKLAND AVENUE,2250,29000,26500,2250,29000,26500
8,74,RIV,R16.335,"ELSINORE, JCT. RTE. 15",2700,34500,31500,2700,33000,31500
8,74,RIV,25.748,"PERRIS, SEVENTH STREET",2150,25000,24000,2250,27500,26500
8,74,RIV,27.54,JCT. RTE. 215,1700,21700,21000,2100,26000,25000
8,74,RIV,28.914,ETHANAC ROAD,2000,24700,24000,1950,25000,24500
8,74,RIV,29.8,MENIFEE ROAD,1950,25000,24500,2550,32000,30000
8,74,RIV,34.332,JCT. RTE. 79 SOUTH,2500,30500,29000,2700,34500,33000
8,74,RIV,36.928,WARREN ROAD,3300,34500,33000,2650,29500,28000
8,74,RIV,39.588,LYON AVENUE,2650,29500,28000,2450,31500,30000
8,74,RIV,40.588,"HEMET, STATE STREET",2850,31500,30000,2250,30500,29000
8,74,RIV,41.338,JCT. RTE. 79 NORTH,2300,30500,29000,2400,28500,27000
8,74,RIV,41.84,"HEMET, YALE STREET",2250,29500,28000,2000,26500,25000
8,74,RIV,42.34,CORNELL STREET,1950,26500,25000,1900,26500,25000
8,74,RIV,43.338,HEMET STREET,1950,26500,25000,1500,20000,19000
8,74,RIV,44.74,MOUNTAIN STREET,1200,15800,15000,1350,16300,15500
8,74,RIV,48.288,SAN BERNARDINO NATIONAL FOREST BOUNDARY,530,5000,4800,390,3700,3500
8,74,RIV,59.25,JCT. RTE. 243 NORTH,380,3500,3200,330,3500,3300
8,74,RIV,71.745,JCT. RTE. 371 WEST,310,2750,2600,440,3750,3400
8,74,RIV,R92.34,"PALM DESERT, JCT. RTE. 111",2450,21100,19000,0,0,0
11,75,SD,8.93,"BEGIN ROUTE 75, EAST OF ROUTE 5",0,0,0,2750,34000,33500
11,75,SD,9,"SAN DIEGO, JCT. RTE. 5",2750,34000,33500,5400,72000,70000
11,75,SD,9.31,"SAN DIEGO, SATURN/19TH STREET",5400,72000,70000,4400,53000,52000
11,75,SD,10.07,"IMPERIAL BEACH, 13TH STREET",4400,53000,52000,3000,36000,33500
11,75,SD,10.57,"IMPERIAL BEACH, 9TH STREET",3000,36000,35500,2000,24100,24000
11,75,SD,10.72,"IMPERIAL BEACH, DELAWARE STREET",2000,24100,24000,1800,21700,21500
11,75,SD,10.79,"IMPERIAL BEACH, 7TH STREET",1800,21700,21500,1400,17100,16900
11,75,SD,10.99,RAINBOW DRIVE,1400,17100,16900,2150,20000,18100
11,75,SD,13.973,"CORONADO, SILVER STRAND STATE PARK",2150,20000,18100,2450,24400,22300
11,75,SD,17.61,"CORONADO, GATE 3",2450,24400,22300,2600,25500,23400
11,75,SD,18.47,"CORONADO, POMONA AVENUE",2600,25500,23400,2550,24500,23200
11,75,SD,18.93,"CORONADO, 10TH STREET/ PARK PLACE",2550,24500,23200,2850,27000,26000
11,75,SD,19.05,"CORONADO, 9TH STREET",2850,27000,26000,2850,27000,26000
11,75,SD,19.16,"CORONADO, 8TH STREET",2850,27000,26000,2850,27000,26000
11,75,SD,19.38,"CORONADO, 6TH STREET",2850,27000,26000,2300,30000,27500
11,75,SD,19.586,JCT. RTE. 282 AT 4TH STREET ON ORANGE AVE,2300,30000,27500,1950,25500,22700
11,75,SD,R19.696R,"CORONADO, JCT. RTE. 282, 4TH/ORANGE, RIGHT ALIGN",0,0,0,2450,28000,26500
11,75,SD,R19.79R,"CORONADO, ON 4TH STREET AT C AVENUE",2450,28000,26500,2550,30500,27000
11,75,SD,R19.849R,"CORONADO, ON 4TH STREET AT B AVENUE, END ALIGN",2550,30500,27000,0,0,0
11,75,SD,R19.696L,"CORONADO, JCT. RTE. 282, 3RD/ORANGE, LEFT ALIGN",0,0,0,3750,43000,40000
11,75,SD,R19.789L,"CORONADO, ON 3RD STREET AT C AVENUE",3100,35000,33000,3250,36000,34500
11,75,SD,R19.85L,"CORONADO, ON 3RD STREET AT B AVENUE",3250,36000,34500,3400,38000,36000
11,75,SD,R20.035L,"CORONADO, ON POMONA AVE AT 4TH ST, END ALIGN",4350,43500,39000,0,0,0
11,75,SD,R20.136,GLORIETTA BLVD. F,6500,72000,69000,7300,88000,78000
11,75,SD,R20.284,"CORONADO, TOLL GATES",7300,88000,78000,7300,88000,78000
11,75,SD,R22.261,JCT. RTE. 5,7300,88000,78000,0,0,0
11,76,SD,R0,JCT. RTE. 5,0,0,0,3700,52000,49500
11,76,SD,R.486,"OCEANSIDE, LORETTA STREET",3700,52000,49500,4200,56000,48000
11,76,SD,R1.156,"OCEANSIDE, CANYON DRIVE",4200,56000,48000,4350,55000,50000
11,76,SD,R1.767,"OCEANSIDE, BENET ROAD",4350,55000,50000,4450,56000,50000
11,76,SD,R2.145,"OCEANSIDE, AIRPORT ROAD",4450,56000,50000,4700,60000,55000
11,76,SD,R3.389,"OCEANSIDE, EL CAMINO REAL",4700,60000,55000,4250,51000,48000
11,76,SD,R3.745,"OCEANSIDE, DOUGLAS STREET",4250,51000,48000,4150,51000,46500
11,76,SD,R4.211,"OCEANSIDE, RANCHO DEL ORO",4150,51000,46500,4000,50000,46000
11,76,SD,R5.597,"OCEANSIDE, FRAZEE ROAD",4000,50000,46000,4000,49500,46000
11,76,SD,R6.207,COLLEGE BOULEVARD,4000,49500,46000,4300,44000,42500
11,76,SD,R6.721,"OCEANSIDE, NORTH SANTA FE ROAD",4300,44000,42500,4600,50000,47000
11,76,SD,R9.49,VISTA WAY,3050,38000,36000,3600,44000,41000
11,76,SD,12,OLIVE HILL ROAD,3450,42500,40500,4200,51000,47500
11,76,SD,12.472,MISSION ROAD,4200,51000,47500,1950,22900,21600
11,76,SD,14.7,GIRD ROAD,1950,22900,21600,2550,30000,29000
11,76,SD,R17.012,OLD HIGHWAY 15,2550,30000,29000,2200,28500,26000
11,76,SD,R17.303,JCT. RTE. 15,2200,28500,26000,1300,13800,12900
11,76,SD,23.01,PALA MISSION ROAD,1300,12600,11800,590,7000,6700
11,76,SD,24.13,COUNTY ROAD S 16,590,7000,6700,940,11400,10800
11,76,SD,29.866,COLE GRADE ROAD,940,11400,10800,720,7700,7300
11,76,SD,32.87,VALLEY CENTER ROAD,720,7700,7300,400,4200,4050
11,76,SD,38.25,PALOMAR MOUNTAIN ROAD,380,3300,2700,300,2600,2050
11,76,SD,47.79,EAST PALOMAR ROAD,300,2600,2050,290,1750,1450
11,76,SD,52.319,JCT. RTE. 79,290,1750,1450,0,0,0
4,77,ALA,0.098,"OAKLAND, JCT. RTE. 880",0,0,0,1500,21800,21400
4,77,ALA,0.365,"OAKLAND, EAST 12TH STREET",1500,21800,21400,1050,15600,15300
4,77,ALA,0.452,"OAKLAND, EAST 14TH STREET",1050,15600,15300,0,0,0
11,78,SD,0.004,"OCEANSIDE, JCT. RTE. 5",0,0,0,8000,79000,76000
11,78,SD,0.741,"OCEANSIDE, JEFFERSON STREET",10300,138000,133000,9500,128000,124000
11,78,SD,1.498,"OCEANSIDE, EL CAMINO REAL",9500,128000,124000,11300,143000,138000
11,78,SD,3.315,"OCEANSIDE, COLLEGE BOULEVARD",11300,143000,138000,10200,131000,128000
11,78,SD,4.384,"VISTA, EMERALD DRIVE",10200,131000,128000,10200,136000,133000
11,78,SD,5.944,"VISTA, MELROSE DRIVE",10200,136000,133000,11300,147000,128000
11,78,SD,6.94,"VISTA, SUNSET DRIVE",11300,147000,128000,11600,152000,133000
11,78,SD,7.71,"VISTA, MAR VISTA DRIVE",11600,152000,133000,11500,151000,131000
11,78,SD,9.083,SYCAMORE AVENUE,11500,151000,131000,10500,141000,137000
11,78,SD,10.606,"SAN MARCOS,RANCHO SANTA FE",10500,141000,137000,11300,145000,143000
11,78,SD,11.183,"SAN MARCOS, LAS POSAS ROAD",11300,145000,143000,10100,145000,144000
11,78,SD,12.134,"SAN MARCOS, SAN MARCOS BOULEVARD",10100,145000,144000,11400,172000,170000
11,78,SD,12.911,"SAN MARCOS, TWIN OAKS VALLEY ROAD",11400,172000,170000,13100,172000,171000
11,78,SD,14.241,"SAN MARCOS, WOODLAND PARKWAY",13100,172000,171000,11500,171000,170000
11,78,SD,15.486,NORDAHL ROAD,11500,171000,170000,12500,170000,167000
11,78,SD,R16.539,"ESCONDIDO, JCT. RTE. 15",12500,170000,167000,6900,91000,85000
11,78,SD,R17.268,"ESCONDIDO, CENTRE CITY PARKWAY",6900,91000,85000,4450,58000,57000
11,78,SD,T17.678,BROADWAY,4450,58000,57000,2700,33000,32500
11,78,SD,T17.822,"ESCONDIDO, MISSION AVENUE",2700,33000,32500,2800,34000,33500
11,78,SD,T18.072,"ESCONDIDO, WASHINGTON AVENUE",2800,34000,33500,2600,31500,31000
11,78,SD,T18.408,"ESCONDIDO, HICKORY STREET",2600,31500,31000,1450,17000,16400
11,78,SD,T19.094,ESCONDIDO  ASH STREET,1450,17000,16400,1700,20500,20400
11,78,SD,T19.271,"ESCONDIDO, VALLEY PARKWAY BOULEVARD",1700,20500,20400,1600,18400,18100
11,78,SD,T19.525,"ESCONDIDO, GRAND AVENUE",1600,18400,18100,1450,18100,17900
11,78,SD,19.221,"ESCONDIDO, OAK HILL DRIVE/5TH AVENUE",1450,18100,17900,1450,16700,16500
11,78,SD,20.19,17TH AVENUE,1450,16700,16500,1300,15300,15100
11,78,SD,20.64,BEAR VALLEY PARKWAY,1300,15300,15100,1300,16000,15900
11,78,SD,20.95,SUMMIT DRIVE,1300,16000,15900,1000,13100,13000
11,78,SD,R22.56,CLOVERDALE/SAN PASQUAL ROAD,1000,13100,13000,1300,10900,10000
11,78,SD,23,SAN PASQUAL VALLEY ROAD,1300,10900,10000,1300,10900,10000
11,78,SD,24.023,WILD ANIMAL PARK ROAD,1300,10900,10000,820,8200,7200
11,78,SD,R27.315,BANDY CANYON ROAD,820,8200,7200,1000,10300,9200
11,78,SD,33.05,WEEKEND VILLA ROAD,1000,10300,9200,1000,10600,9500
11,78,SD,34.352,ASH STREET,1000,10600,9500,1100,11700,10700
11,78,SD,35.12,OLIVE STREET,1100,11700,10700,850,10700,10200
11,78,SD,35.519,JCT. RTE. 67 SOUTHWEST,850,10700,10200,2150,22600,21900
11,78,SD,35.741,"RAMONA, EIGHTH STREET",2150,22600,21900,1700,21800,21500
11,78,SD,35.85,"RAMONA, SEVENTH STREET",1700,21800,21500,1450,17500,17300
11,78,SD,35.96,"RAMONA, SIXTH STREET",1450,17500,17300,1250,15800,15500
11,78,SD,36.29,"RAMONA, THIRD STREET",1250,15800,15500,710,18000,9000
11,78,SD,37.11,MAGNOLIA AVENUE,710,18000,9000,710,7400,7200
11,78,SD,41.96,SUTHERLAND DAM ROAD,710,7400,7200,600,5500,5300
11,78,SD,51.108,WEST JCT. RTE. 79,890,5700,5200,760,4650,4100
11,78,SD,56.91,PINE HILLS ROAD,760,4650,4100,810,5200,4550
11,78,SD,57.88,"JULIAN, MAIN/ WASHINGTON STREETS",810,5200,4550,690,5300,4900
11,78,SD,58.133,EAST JCT. RTE. 79,690,5300,4900,480,4200,3900
11,78,SD,58.64,MANZANITA ROAD,480,4200,3900,260,2500,2300
11,78,SD,59.24,CANYON DRIVE,260,2500,2300,200,1750,1600
11,78,SD,60.273,WYNOLA ROAD,200,1750,1600,140,1350,1250
11,78,SD,69.693,VALLECITOS ROAD,140,1350,1250,130,1200,1150
11,78,SD,70.01,SAN FELIPE ROAD,130,1200,1150,250,1500,1000
11,78,SD,76.84,YAQUI PASS ROAD,250,1500,1000,180,1200,840
11,78,SD,85.61,BORREGO SPRINGS ROAD,180,1200,840,250,1650,1200
11,78,SD,95.313,SAN DIEGO/IMPERIAL COUNTY LINE,250,1650,1200,0,0,0
11,78,IMP,0,SAN DIEGO/IMPERIAL COUNTY LINE,0,0,0,170,860,780
11,78,IMP,13.169,NORTH JCT. RTE. 86,170,860,780,170,860,780
11,78,IMP,R9.203,SOUTH JCT. RTE. 86,170,860,780,550,7200,6600
11,78,IMP,R10.809,BRANDT RD,550,7200,6600,700,8500,7500
11,78,IMP,R12.891,JCT. RTE.111 - WEST,700,8500,7500,800,9500,8600
11,78,IMP,R13.897,BEST ROAD,800,9500,8600,770,9300,8800
11,78,IMP,15.499,JCT. RTE. 111 - EAST,770,9300,8800,460,4350,3950
11,78,IMP,18.651,"JCT. RTE. 115, WEST",460,4350,3950,420,3850,3300
11,78,IMP,21.023,"JCT. RTE. 115, EAST",420,3850,3300,350,2100,1700
11,78,IMP,25.927,GREEN ROAD,350,2100,1700,340,1700,1450
11,78,IMP,41.004,GLAMIS,340,1700,1450,370,1750,1550
11,78,IMP,52.348,OGILBY ROAD,370,1750,1550,430,2050,1700
11,78,IMP,80.442,"PALO VERDE, FOURTH/MAIN STREETS",450,2150,1800,200,1750,1550
11,78,IMP,80.743,"PALO VERDE, IMPERIAL/RIVERSIDE COUNTY LINE",200,1750,1550,0,0,0
8,78,RIV,0,"PALO VERDE, IMPERIAL/RIVERSIDE COUNTY LINE",0,0,0,220,1600,1500
8,78,RIV,3.06,32ND AVENUE/PALO VERDE BOULEVARD,220,1600,1500,260,1900,1800
8,78,RIV,6.35,CRANNELLS BOULEVARD/28TH AVENUE,260,1900,1800,250,1800,1700
8,78,RIV,9.352,28TH AVENUE/NEIGHBORS BOULEVARD,250,1800,1700,180,2100,1900
8,78,RIV,10.62,"RIPLEY, BROADWAY STREET",180,2100,1900,270,3100,2800
8,78,RIV,16.169,JCT. RTE. 10,270,3100,2800,390,3350,2800
8,78,RIV,16.411,"HOBSON WAY, OLD RTE 10",390,3350,2800,0,0,0
11,79,SD,L.044,JCT. RTE. 8,0,0,0,780,5500,5200
11,79,SD,L1.297,"DESCANSO, RIVERSIDE DRIVE",780,5500,5200,330,3100,2900
11,79,SD,0,GUTAY AND PINE VALLEY HIGHWAY,330,3100,2900,640,2700,2550
11,79,SD,9.27,PASO PICACHO CAMP GROUND,270,2100,2000,230,1850,1750
11,79,SD,14.44,SUNRISE HIGHWAY,220,1800,1700,260,2000,1900
11,79,SD,20.23,JCT. RTE. 78,480,2800,2700,440,3250,2850
11,79,SD,27.37,"JCT. RTE. 76, WEST",380,2600,2350,400,2850,2350
11,79,SD,31.7,SAN FELIPE ROAD,400,2850,2350,230,2050,1700
11,79,SD,35.07,"WARNER SPRINGS, LOS TULES ROAD",230,2050,1700,220,1950,1600
11,79,SD,44.09,SUNSHINE SUMMIT,220,1950,1600,250,2000,1900
11,79,SD,49.298,OAK GROVE,250,2000,1900,260,2050,1900
11,79,SD,53.035,SAN DIEGO/RIVERSIDE COUNTY LINE,520,1950,1700,0,0,0
8,79,RIV,0,SAN DIEGO/RIVERSIDE COUNTY LINE,0,0,0,250,1900,1720
8,79,RIV,2.27,JCT. RTE. 371 EAST,410,3100,2800,880,8500,7600
8,79,RIV,5.802,SAGE ROAD,910,8500,7600,980,9300,8000
8,79,RIV,R4.777,MURRIETA HOT SPRINGS RD,2750,32500,30500,2300,27000,25600
8,79,RIV,M7.63,BENTON RD,2300,27000,25600,1950,23900,22800
8,79,RIV,R16.67,SIMPSON AVENUE,1150,12900,12500,770,8600,8300
8,79,RIV,R19.16,JCT. RTE. 74,730,8100,7800,1650,17500,16500
8,79,RIV,26.4,MENLO AVENUE/ MAIN STREET,1450,15100,14300,1150,12500,11800
8,79,RIV,M33.78,"GILMAN SPRINGS ROAD, SANDRSON AVENUE",930,12900,12300,2150,29500,28300
8,79,RIV,39.19,CALIFORNIA AVENUE,2300,31500,30000,2050,28000,26500
8,79,RIV,40.449,"BEAUMONT, JCT. RTE. 10",2200,29500,28000,0,0,0
4,80,SF,3.951,"SAN FRANCISCO, JCT. RTE. 101",0,0,0,11300,174000,169000
4,80,SF,4.4,"SAN FRANCISCO, 7TH/8TH STREETS",11300,174000,169000,12000,184000,179000
4,80,SF, 5.588R,"FIRST/HARRISON STREETS, BAY BRIDGE, RIGHT ALIGN",5600,87000,84000,8500,131000,127000
4,80,SF, 7.719R,"TREASURE ISLAND; YERBA BUENA ISLAND, END ALIGN",8500,131000,127000,8700,134000,130000
4,80,SF, 5.454L,"SAN FRANCISCO, 4TH/5TH ST, BAY BRIDGE, LEFT ALIGN",7000,108000,105000,6000,92000,89000
4,80,SF, 5.588L,"FIRST/HARRISON STREETS, BAY BRIDGE",6000,92000,89000,8500,131000,127000
4,80,SF, 7.719L,"TREASURE ISLAND; YERBA BUENA ISLAND, END ALIGN",8500,131000,127000,8600,133000,129000
4,80,SF,R8.866,"SF-OAKLAND BAY BRIDGE, SF/ALAMEDA CO LINE",17400,268000,260000,0,0,0
4,80,ALA,R0,"SF-OAKLAND BAY BRIDGE, SF/ALAMEDA CO LINE",0,0,0,17400,268000,260000
4,80,ALA,1.989,SAN FRANCISCO-OAKLAND BAY BRIDGE TOLL PLAZA,17400,268000,260000,17400,268000,260000
4,80,ALA,2.509,"OAKLAND, JCT. RTE. 880; W GRAND; PORT OF OAKLAND",17400,268000,260000,9800,151000,147000
4,80,ALA,2.802,"OAKLAND, JCT. RTE. 580 EAST",9800,151000,147000,9800,151000,147000
4,80,ALA,3.786,"EMERYVILLE, POWELL STREET",9800,151000,147000,17800,278000,270000
4,80,ALA,4.582,"BERKELEY, JCT. RTE. 13 EAST",17800,278000,270000,17300,270000,262000
4,80,ALA,5.823,"BERKELEY, UNIVERSITY AVENUE",17300,270000,262000,17200,268000,260000
4,80,ALA,6.62,"BERKELEY, GILMAN STREET",17200,268000,260000,17600,275000,267000
4,80,ALA,R7.3,"ALBANY, JCT. RTE. 580",17600,275000,267000,11600,181000,176000
4,80,ALA,8.036,ALAMEDA/CONTRA COSTA COUNTY LINE,11600,181000,176000,0,0,0
4,80,CC,0,ALAMEDA/CONTRA COSTA COUNTY LINE,0,0,0,11600,181000,176000
4,80,CC,0.216,"RICHMOND, CENTRAL AVENUE",11600,181000,176000,11800,184000,179000
4,80,CC,1,"RICHMOND, CARLSON BOULEVARD",11800,184000,179000,12300,193000,187000
4,80,CC,1.671,"EL CERRITO, POTRERO AVENUE",12300,193000,187000,11400,178000,173000
4,80,CC,2.04,"RICHMOND, JCT. RTE. 123 SOUTH",11400,178000,173000,13400,206000,200000
4,80,CC,2.619,"RICHMOND, MAC DONALD AVENUE",13400,206000,200000,13200,203000,197000
4,80,CC,2.961,"RICHMOND, SAN PABLO AVENUE",13200,203000,197000,13600,209000,203000
4,80,CC,3.411,"RICHMOND, SOLANO AVENUE",13600,209000,203000,12900,199000,193000
4,80,CC,3.795,"RICHMOND, MC BRYDE AVENUE",12900,199000,193000,13400,206000,200000
4,80,CC,4.341,"SAN PABLO, SAN PABLO DAM ROAD",13400,206000,200000,12800,198000,191000
4,80,CC,5.246,EL PORTAL DRIVE,12800,198000,191000,12900,201000,193000
4,80,CC,5.983,"RICHMOND, HILLTOP DRIVE",12900,201000,193000,12000,184000,177000
4,80,CC,6.6,RICHMOND PARKWAY,12000,184000,177000,12600,192000,185000
4,80,CC,7.597,"PINOLE, APPIAN WAY",12600,192000,185000,12800,196000,188000
4,80,CC,8.508,"PINOLE, PINOLE VALLEY ROAD",12800,196000,188000,11900,177000,170000
4,80,CC,10.059,"HERCULES, JCT. RTE. 4 EAST",12200,177000,170000,9200,136000,128000
4,80,CC,10.685,"HERCULES, WILLOW AVENUE",9200,136000,128000,8200,121000,114000
4,80,CC,12.753,CUMMINGS SKYWAY,8200,121000,114000,8500,125000,118000
4,80,CC,13.489,CROCKETT,8500,125000,118000,8400,123000,116000
4,80,CC,14.139,"CARQUINEZ BRIDGE, CC/SOL COUNTY LINE",8400,123000,116000,0,0,0
4,80,SOL,0,"CARQUINEZ BRIDGE, CC/SOL COUNTY LINE",0,0,0,8400,123000,116000
4,80,SOL,1.144,"VALLEJO, JCT. RTE. 29 NORTHWEST",8400,123000,116000,7800,117000,109000
